,route_id,from_stop_id,to_stop_id,min_transfer_time,from_route_id,to_route_id
8715,10144_109,60100001755,60100000432,240.0,10163_109,10144_109
8716,10144_109,60100001755,60100000432,240.0,10170_109,10144_109
8717,10144_109,60100001756,60100000431,180.0,10148_109,10144_109
8718,10144_109,60100001756,60100000431,240.0,10157_109,10144_109
8719,10144_109,60100001756,60100000431,240.0,10158_109,10144_109
8720,10144_109,60100001756,60100000431,240.0,10162_109,10144_109
8721,10144_109,60100001756,60100000431,240.0,10163_109,10144_109
8722,10144_109,60100001756,60100000431,240.0,10170_109,10144_109
8723,10144_109,60100001756,60100000432,180.0,10148_109,10144_109
8724,10144_109,60100001756,60100000432,240.0,10157_109,10144_109
8725,10144_109,60100001756,60100000432,240.0,10158_109,10144_109
8726,10144_109,60100001756,60100000432,240.0,10162_109,10144_109
8727,10144_109,60100001756,60100000432,240.0,10163_109,10144_109
8728,10144_109,60100001756,60100000432,240.0,10170_109,10144_109
8729,10144_109,60110011611,60110011612,,10141_109,10144_109
8730,10144_109,60110011611,60110011612,,10142_109,10144_109
8731,10144_109,60110011611,60110011612,,10145_109,10144_109
8732,10144_109,60110011611,60110011612,120.0,10277_109,10144_109
8733,10144_109,60110011611,60110011613,120.0,10141_109,10144_109
8734,10144_109,60110011611,60110011613,120.0,10142_109,10144_109
8735,10144_109,60110011611,60110011613,120.0,10145_109,10144_109
8736,10144_109,60110011611,60110011613,120.0,10277_109,10144_109
8737,10144_109,60110011612,60110011612,120.0,10143_109,10144_109
8738,10144_109,60110011612,60110011612,,10144_109,10144_109
8739,10144_109,60110011612,60110011612,,10167_109,10144_109
8740,10144_109,60110011612,60110011613,120.0,10143_109,10144_109
8741,10144_109,60110011612,60110011613,120.0,10144_109,10144_109
8742,10144_109,60110011612,60110011613,120.0,10167_109,10144_109
8743,10144_109,60110011613,60110011612,120.0,10143_109,10144_109
8744,10144_109,60110011613,60110011612,120.0,10144_109,10144_109
8745,10144_109,60110011613,60110011612,120.0,10167_109,10144_109
8746,10144_109,60110011613,60110011613,120.0,10143_109,10144_109
8747,10144_109,60110011613,60110011613,120.0,10144_109,10144_109
8748,10144_109,60110011613,60110011613,120.0,10167_109,10144_109
8749,10144_109,60110011614,60110011612,120.0,10141_109,10144_109
8750,10144_109,60110011614,60110011612,120.0,10142_109,10144_109
8751,10144_109,60110011614,60110011612,120.0,10145_109,10144_109
8752,10144_109,60110011614,60110011613,120.0,10141_109,10144_109
8753,10144_109,60110011614,60110011613,120.0,10142_109,10144_109
8754,10144_109,60110011614,60110011613,120.0,10145_109,10144_109
8755,10144_109,60058101501,60058101501,,10143_109,10144_109
8756,10144_109,60058101501,60058101501,,10144_109,10144_109
8757,10144_109,60058101501,60058101501,,10145_109,10144_109
8758,10144_109,60058101501,60058101501,,10278_109,10144_109
8759,10144_109,60058101501,60058101502,,10143_109,10144_109
8760,10144_109,60058101501,60058101502,,10144_109,10144_109
8761,10144_109,60058101501,60058101502,,10145_109,10144_109
8762,10144_109,60058101501,60058101502,,10278_109,10144_109
8763,10144_109,60058101502,60058101501,,10142_109,10144_109
8764,10144_109,60058101502,60058101501,,10143_109,10144_109
8765,10144_109,60058101502,60058101501,,10144_109,10144_109
8766,10144_109,60058101502,60058101501,,10145_109,10144_109
8767,10144_109,60058101502,60058101501,,10278_109,10144_109
8768,10144_109,60058101502,60058101502,,10142_109,10144_109
8769,10144_109,60058101502,60058101502,,10143_109,10144_109
8770,10144_109,60058101502,60058101502,,10144_109,10144_109
8771,10144_109,60058101502,60058101502,,10145_109,10144_109
8772,10144_109,60058101502,60058101502,,10278_109,10144_109
8773,10144_109,60058100531,60058101501,300.0,10154_109,10144_109
8774,10144_109,60058100531,60058101501,300.0,10155_109,10144_109
8775,10144_109,60058100531,60058101501,300.0,10223_109,10144_109
8776,10144_109,60058100531,60058101501,300.0,10224_109,10144_109
8777,10144_109,60058100531,60058101501,300.0,11537_109,10144_109
8778,10144_109,60058100531,60058101502,300.0,10154_109,10144_109
8779,10144_109,60058100531,60058101502,300.0,10155_109,10144_109
8780,10144_109,60058100531,60058101502,300.0,10223_109,10144_109
8781,10144_109,60058100531,60058101502,300.0,10224_109,10144_109
8782,10144_109,60058100531,60058101502,300.0,11537_109,10144_109
8783,10144_109,60058100532,60058101501,300.0,10154_109,10144_109
8784,10144_109,60058100532,60058101501,300.0,10155_109,10144_109
8785,10144_109,60058100532,60058101501,300.0,10226_109,10144_109
8786,10144_109,60058100532,60058101501,300.0,10227_109,10144_109
8787,10144_109,60058100532,60058101501,300.0,11537_109,10144_109
8788,10144_109,60058100532,60058101502,300.0,10154_109,10144_109
8789,10144_109,60058100532,60058101502,300.0,10155_109,10144_109
8790,10144_109,60058100532,60058101502,300.0,10226_109,10144_109
8791,10144_109,60058100532,60058101502,300.0,10227_109,10144_109
8792,10144_109,60058100532,60058101502,300.0,11537_109,10144_109
8793,10144_109,60012101472,60012101472,,10141_109,10144_109
8794,10144_109,60012101472,60012101472,,10142_109,10144_109
8795,10144_109,60012101472,60012101472,120.0,10143_109,10144_109
8796,10144_109,60012101472,60012101472,,10144_109,10144_109
8797,10144_109,60012101472,60012101472,,10145_109,10144_109
8798,10144_109,60012101472,60012101472,,10276_109,10144_109
8799,10144_109,60012101472,60012101472,,10278_109,10144_109
8800,10144_109,60012101472,60012101473,120.0,10141_109,10144_109
8801,10144_109,60012101472,60012101473,120.0,10142_109,10144_109
8802,10144_109,60012101472,60012101473,120.0,10143_109,10144_109
8803,10144_109,60012101472,60012101473,120.0,10144_109,10144_109
8804,10144_109,60012101472,60012101473,120.0,10145_109,10144_109
8805,10144_109,60012101472,60012101473,120.0,10276_109,10144_109
8806,10144_109,60012101472,60012101473,120.0,10278_109,10144_109
8807,10144_109,60012101472,60012101474,120.0,10141_109,10144_109
8808,10144_109,60012101472,60012101474,120.0,10142_109,10144_109
8809,10144_109,60012101472,60012101474,120.0,10143_109,10144_109
8810,10144_109,60012101472,60012101474,120.0,10144_109,10144_109
8811,10144_109,60012101472,60012101474,120.0,10145_109,10144_109
8812,10144_109,60012101472,60012101474,120.0,10276_109,10144_109
8813,10144_109,60012101472,60012101474,120.0,10278_109,10144_109
8814,10144_109,60012101473,60012101472,120.0,10141_109,10144_109
8815,10144_109,60012101473,60012101472,120.0,10142_109,10144_109
8816,10144_109,60012101473,60012101472,120.0,10143_109,10144_109
8817,10144_109,60012101473,60012101472,120.0,10144_109,10144_109
8818,10144_109,60012101473,60012101472,120.0,10145_109,10144_109
8819,10144_109,60012101473,60012101472,120.0,10276_109,10144_109
8820,10144_109,60012101473,60012101473,,10141_109,10144_109
8821,10144_109,60012101473,60012101473,,10142_109,10144_109
8822,10144_109,60012101473,60012101473,,10143_109,10144_109
8823,10144_109,60012101473,60012101473,,10144_109,10144_109
8824,10144_109,60012101473,60012101473,,10145_109,10144_109
8825,10144_109,60012101473,60012101473,,10276_109,10144_109
8826,10144_109,60012101473,60012101474,,10141_109,10144_109
8827,10144_109,60012101473,60012101474,,10142_109,10144_109
8828,10144_109,60012101473,60012101474,,10143_109,10144_109
8829,10144_109,60012101473,60012101474,,10144_109,10144_109
8830,10144_109,60012101473,60012101474,,10145_109,10144_109
8831,10144_109,60012101473,60012101474,,10276_109,10144_109
8832,10144_109,60012101474,60012101472,120.0,10142_109,10144_109
8833,10144_109,60012101474,60012101472,120.0,10143_109,10144_109
8834,10144_109,60012101474,60012101472,120.0,10144_109,10144_109
8835,10144_109,60012101474,60012101472,120.0,10145_109,10144_109
8836,10144_109,60012101474,60012101472,120.0,10278_109,10144_109
8837,10144_109,60012101474,60012101473,,10142_109,10144_109
8838,10144_109,60012101474,60012101473,,10143_109,10144_109
8839,10144_109,60012101474,60012101473,,10144_109,10144_109
8840,10144_109,60012101474,60012101473,,10145_109,10144_109
8841,10144_109,60012101474,60012101473,,10278_109,10144_109
8842,10144_109,60012101474,60012101474,,10142_109,10144_109
8843,10144_109,60012101474,60012101474,,10143_109,10144_109
8844,10144_109,60012101474,60012101474,,10144_109,10144_109
8845,10144_109,60012101474,60012101474,,10145_109,10144_109
8846,10144_109,60012101474,60012101474,,10278_109,10144_109
8847,10144_109,60100020451,60100020451,,10141_109,10144_109
8848,10144_109,60100020451,60100020451,,10142_109,10144_109
8849,10144_109,60100020451,60100020451,120.0,10143_109,10144_109
8850,10144_109,60100020451,60100020451,,10144_109,10144_109
8851,10144_109,60100020451,60100020451,,10145_109,10144_109
8852,10144_109,60100020451,60100020451,,10276_109,10144_109
8853,10144_109,60100020451,60100020451,,10278_109,10144_109
8854,10144_109,60100020451,60100020452,,10141_109,10144_109
8855,10144_109,60100020451,60100020452,,10142_109,10144_109
8856,10144_109,60100020451,60100020452,120.0,10143_109,10144_109
8857,10144_109,60100020451,60100020452,,10144_109,10144_109
8858,10144_109,60100020451,60100020452,,10145_109,10144_109
8859,10144_109,60100020451,60100020452,,10276_109,10144_109
8860,10144_109,60100020451,60100020452,,10278_109,10144_109
8861,10144_109,60100020451,60100020453,120.0,10141_109,10144_109
8862,10144_109,60100020451,60100020453,120.0,10142_109,10144_109
8863,10144_109,60100020451,60100020453,120.0,10143_109,10144_109
8864,10144_109,60100020451,60100020453,120.0,10144_109,10144_109
8865,10144_109,60100020451,60100020453,120.0,10145_109,10144_109
8866,10144_109,60100020451,60100020453,120.0,10276_109,10144_109
8867,10144_109,60100020451,60100020453,120.0,10278_109,10144_109
8868,10144_109,60100020451,60100020454,120.0,10141_109,10144_109
8869,10144_109,60100020451,60100020454,120.0,10142_109,10144_109
8870,10144_109,60100020451,60100020454,120.0,10143_109,10144_109
8871,10144_109,60100020451,60100020454,120.0,10144_109,10144_109
8872,10144_109,60100020451,60100020454,120.0,10145_109,10144_109
8873,10144_109,60100020451,60100020454,120.0,10276_109,10144_109
8874,10144_109,60100020451,60100020454,120.0,10278_109,10144_109
8875,10144_109,60100020452,60100020451,,10141_109,10144_109
8876,10144_109,60100020452,60100020451,,10142_109,10144_109
8877,10144_109,60100020452,60100020451,,10143_109,10144_109
8878,10144_109,60100020452,60100020451,,10144_109,10144_109
8879,10144_109,60100020452,60100020451,,10145_109,10144_109
8880,10144_109,60100020452,60100020451,,10276_109,10144_109
8881,10144_109,60100020452,60100020452,,10141_109,10144_109
8882,10144_109,60100020452,60100020452,,10142_109,10144_109
8883,10144_109,60100020452,60100020452,,10143_109,10144_109
8884,10144_109,60100020452,60100020452,,10144_109,10144_109
8885,10144_109,60100020452,60100020452,,10145_109,10144_109
8886,10144_109,60100020452,60100020452,,10276_109,10144_109
8887,10144_109,60100020452,60100020453,120.0,10141_109,10144_109
8888,10144_109,60100020452,60100020453,120.0,10142_109,10144_109
8889,10144_109,60100020452,60100020453,120.0,10143_109,10144_109
8890,10144_109,60100020452,60100020453,120.0,10144_109,10144_109
8891,10144_109,60100020452,60100020453,120.0,10145_109,10144_109
8892,10144_109,60100020452,60100020453,120.0,10276_109,10144_109
8893,10144_109,60100020452,60100020454,120.0,10141_109,10144_109
8894,10144_109,60100020452,60100020454,120.0,10142_109,10144_109
8895,10144_109,60100020452,60100020454,120.0,10143_109,10144_109
8896,10144_109,60100020452,60100020454,120.0,10144_109,10144_109
8897,10144_109,60100020452,60100020454,120.0,10145_109,10144_109
8898,10144_109,60100020452,60100020454,120.0,10276_109,10144_109
8899,10144_109,60100020453,60100020451,,10142_109,10144_109
8900,10144_109,60100020453,60100020451,120.0,10143_109,10144_109
8901,10144_109,60100020453,60100020451,120.0,10144_109,10144_109
8902,10144_109,60100020453,60100020451,120.0,10145_109,10144_109
8903,10144_109,60100020453,60100020452,,10142_109,10144_109
8904,10144_109,60100020453,60100020452,120.0,10143_109,10144_109
8905,10144_109,60100020453,60100020452,120.0,10144_109,10144_109
8906,10144_109,60100020453,60100020452,120.0,10145_109,10144_109
8907,10144_109,60100020453,60100020453,120.0,10142_109,10144_109
8908,10144_109,60100020453,60100020453,120.0,10143_109,10144_109
8909,10144_109,60100020453,60100020453,120.0,10144_109,10144_109
8910,10144_109,60100020453,60100020453,120.0,10145_109,10144_109
8911,10144_109,60100020453,60100020454,120.0,10142_109,10144_109
8912,10144_109,60100020453,60100020454,,10143_109,10144_109
8913,10144_109,60100020453,60100020454,120.0,10144_109,10144_109
8914,10144_109,60100020453,60100020454,120.0,10145_109,10144_109
8915,10144_109,60100020454,60100020451,120.0,10141_109,10144_109
8916,10144_109,60100020454,60100020451,120.0,10142_109,10144_109
8917,10144_109,60100020454,60100020451,120.0,10143_109,10144_109
8918,10144_109,60100020454,60100020451,120.0,10144_109,10144_109
8919,10144_109,60100020454,60100020451,120.0,10145_109,10144_109
8920,10144_109,60100020454,60100020451,120.0,10276_109,10144_109
8921,10144_109,60100020454,60100020451,120.0,10278_109,10144_109
8922,10144_109,60100020454,60100020452,120.0,10141_109,10144_109
8923,10144_109,60100020454,60100020452,120.0,10142_109,10144_109
8924,10144_109,60100020454,60100020452,120.0,10143_109,10144_109
8925,10144_109,60100020454,60100020452,120.0,10144_109,10144_109
8926,10144_109,60100020454,60100020452,120.0,10145_109,10144_109
8927,10144_109,60100020454,60100020452,120.0,10276_109,10144_109
8928,10144_109,60100020454,60100020452,120.0,10278_109,10144_109
8929,10144_109,60100020454,60100020453,120.0,10141_109,10144_109
8930,10144_109,60100020454,60100020453,120.0,10142_109,10144_109
8931,10144_109,60100020454,60100020453,120.0,10143_109,10144_109
8932,10144_109,60100020454,60100020453,120.0,10144_109,10144_109
8933,10144_109,60100020454,60100020453,120.0,10145_109,10144_109
8934,10144_109,60100020454,60100020453,120.0,10276_109,10144_109
8935,10144_109,60100020454,60100020453,120.0,10278_109,10144_109
8936,10144_109,60100020454,60100020454,,10141_109,10144_109
8937,10144_109,60100020454,60100020454,,10142_109,10144_109
8938,10144_109,60100020454,60100020454,,10143_109,10144_109
8939,10144_109,60100020454,60100020454,,10144_109,10144_109
8940,10144_109,60100020454,60100020454,,10145_109,10144_109
8941,10144_109,60100020454,60100020454,,10276_109,10144_109
8942,10144_109,60100020454,60100020454,,10278_109,10144_109
8943,10144_109,60007104411,60007104411,120.0,10141_109,10144_109
8944,10144_109,60007104411,60007104411,,10142_109,10144_109
8945,10144_109,60007104411,60007104411,,10143_109,10144_109
8946,10144_109,60007104411,60007104411,,10144_109,10144_109
8947,10144_109,60007104411,60007104411,,10145_109,10144_109
8948,10144_109,60007104411,60007104411,,10278_109,10144_109
8949,10144_109,60007104411,60007104412,120.0,10141_109,10144_109
8950,10144_109,60007104411,60007104412,120.0,10142_109,10144_109
8951,10144_109,60007104411,60007104412,120.0,10143_109,10144_109
8952,10144_109,60007104411,60007104412,120.0,10144_109,10144_109
8953,10144_109,60007104411,60007104412,120.0,10145_109,10144_109
8954,10144_109,60007104411,60007104412,120.0,10278_109,10144_109
8955,10144_109,60007104411,60007104413,120.0,10141_109,10144_109
8956,10144_109,60007104411,60007104413,120.0,10142_109,10144_109
8957,10144_109,60007104411,60007104413,120.0,10143_109,10144_109
8958,10144_109,60007104411,60007104413,120.0,10144_109,10144_109
8959,10144_109,60007104411,60007104413,120.0,10145_109,10144_109
8960,10144_109,60007104411,60007104413,120.0,10278_109,10144_109
8961,10144_109,60007104411,60007104414,120.0,10141_109,10144_109
8962,10144_109,60007104411,60007104414,120.0,10142_109,10144_109
8963,10144_109,60007104411,60007104414,120.0,10143_109,10144_109
8964,10144_109,60007104411,60007104414,120.0,10144_109,10144_109
8965,10144_109,60007104411,60007104414,120.0,10145_109,10144_109
8966,10144_109,60007104411,60007104414,120.0,10278_109,10144_109
8967,10144_109,60007104412,60007104411,,10141_109,10144_109
8968,10144_109,60007104412,60007104411,,10142_109,10144_109
8969,10144_109,60007104412,60007104411,120.0,10143_109,10144_109
8970,10144_109,60007104412,60007104411,120.0,10144_109,10144_109
8971,10144_109,60007104412,60007104411,120.0,10145_109,10144_109
8972,10144_109,60007104412,60007104411,,10276_109,10144_109
8973,10144_109,60007104412,60007104412,120.0,10141_109,10144_109
8974,10144_109,60007104412,60007104412,120.0,10142_109,10144_109
8975,10144_109,60007104412,60007104412,120.0,10143_109,10144_109
8976,10144_109,60007104412,60007104412,120.0,10144_109,10144_109
8977,10144_109,60007104412,60007104412,120.0,10145_109,10144_109
8978,10144_109,60007104412,60007104412,120.0,10276_109,10144_109
8979,10144_109,60007104412,60007104413,120.0,10141_109,10144_109
8980,10144_109,60007104412,60007104413,120.0,10142_109,10144_109
8981,10144_109,60007104412,60007104413,120.0,10143_109,10144_109
8982,10144_109,60007104412,60007104413,120.0,10144_109,10144_109
8983,10144_109,60007104412,60007104413,120.0,10145_109,10144_109
8984,10144_109,60007104412,60007104413,120.0,10276_109,10144_109
8985,10144_109,60007104412,60007104414,120.0,10141_109,10144_109
8986,10144_109,60007104412,60007104414,120.0,10142_109,10144_109
8987,10144_109,60007104412,60007104414,120.0,10143_109,10144_109
8988,10144_109,60007104412,60007104414,120.0,10144_109,10144_109
8989,10144_109,60007104412,60007104414,120.0,10145_109,10144_109
8990,10144_109,60007104412,60007104414,120.0,10276_109,10144_109
8991,10144_109,60007104413,60007104411,120.0,10141_109,10144_109
8992,10144_109,60007104413,60007104411,120.0,10142_109,10144_109
8993,10144_109,60007104413,60007104411,120.0,10143_109,10144_109
8994,10144_109,60007104413,60007104411,120.0,10144_109,10144_109
8995,10144_109,60007104413,60007104411,120.0,10145_109,10144_109
8996,10144_109,60007104413,60007104412,120.0,10141_109,10144_109
8997,10144_109,60007104413,60007104412,120.0,10142_109,10144_109
8998,10144_109,60007104413,60007104412,120.0,10143_109,10144_109
8999,10144_109,60007104413,60007104412,120.0,10144_109,10144_109
9000,10144_109,60007104413,60007104412,120.0,10145_109,10144_109
9001,10144_109,60007104413,60007104413,120.0,10141_109,10144_109
9002,10144_109,60007104413,60007104413,120.0,10142_109,10144_109
9003,10144_109,60007104413,60007104413,120.0,10143_109,10144_109
9004,10144_109,60007104413,60007104413,120.0,10144_109,10144_109
9005,10144_109,60007104413,60007104413,120.0,10145_109,10144_109
9006,10144_109,60007104413,60007104414,,10141_109,10144_109
9007,10144_109,60007104413,60007104414,,10142_109,10144_109
9008,10144_109,60007104413,60007104414,,10143_109,10144_109
9009,10144_109,60007104413,60007104414,120.0,10144_109,10144_109
9010,10144_109,60007104413,60007104414,,10145_109,10144_109
9011,10144_109,60007104414,60007104411,120.0,10141_109,10144_109
9012,10144_109,60007104414,60007104411,120.0,10142_109,10144_109
9013,10144_109,60007104414,60007104411,120.0,10143_109,10144_109
9014,10144_109,60007104414,60007104411,120.0,10144_109,10144_109
9015,10144_109,60007104414,60007104411,120.0,10145_109,10144_109
9016,10144_109,60007104414,60007104411,120.0,10278_109,10144_109
9017,10144_109,60007104414,60007104412,120.0,10141_109,10144_109
9018,10144_109,60007104414,60007104412,120.0,10142_109,10144_109
9019,10144_109,60007104414,60007104412,120.0,10143_109,10144_109
9020,10144_109,60007104414,60007104412,120.0,10144_109,10144_109
9021,10144_109,60007104414,60007104412,120.0,10145_109,10144_109
9022,10144_109,60007104414,60007104412,120.0,10278_109,10144_109
9023,10144_109,60007104414,60007104413,120.0,10141_109,10144_109
9024,10144_109,60007104414,60007104413,120.0,10142_109,10144_109
9025,10144_109,60007104414,60007104413,120.0,10143_109,10144_109
9026,10144_109,60007104414,60007104413,120.0,10144_109,10144_109
9027,10144_109,60007104414,60007104413,120.0,10145_109,10144_109
9028,10144_109,60007104414,60007104413,120.0,10278_109,10144_109
9029,10144_109,60007104414,60007104414,,10141_109,10144_109
9030,10144_109,60007104414,60007104414,,10142_109,10144_109
9031,10144_109,60007104414,60007104414,,10143_109,10144_109
9032,10144_109,60007104414,60007104414,,10144_109,10144_109
9033,10144_109,60007104414,60007104414,,10145_109,10144_109
9034,10144_109,60007104414,60007104414,,10278_109,10144_109
9035,10144_109,60100000431,60100000431,,10141_109,10144_109
9036,10144_109,60100000431,60100000431,,10142_109,10144_109
9037,10144_109,60100000431,60100000431,,10143_109,10144_109
9038,10144_109,60100000431,60100000431,,10144_109,10144_109
9039,10144_109,60100000431,60100000431,,10145_109,10144_109
9040,10144_109,60100000431,60100000431,,10276_109,10144_109
9041,10144_109,60100000431,60100000431,,10278_109,10144_109
9042,10144_109,60100000431,60100000432,,10141_109,10144_109
9043,10144_109,60100000431,60100000432,,10142_109,10144_109
9044,10144_109,60100000431,60100000432,,10143_109,10144_109
9045,10144_109,60100000431,60100000432,,10144_109,10144_109
9046,10144_109,60100000431,60100000432,,10145_109,10144_109
9047,10144_109,60100000431,60100000432,,10276_109,10144_109
9048,10144_109,60100000431,60100000432,,10278_109,10144_109
9049,10144_109,60100000432,60100000431,,10141_109,10144_109
9050,10144_109,60100000432,60100000431,,10142_109,10144_109
9051,10144_109,60100000432,60100000431,,10143_109,10144_109
9052,10144_109,60100000432,60100000431,,10144_109,10144_109
9053,10144_109,60100000432,60100000431,,10145_109,10144_109
9054,10144_109,60100000432,60100000431,,10278_109,10144_109
9055,10144_109,60100000432,60100000432,,10141_109,10144_109
9056,10144_109,60100000432,60100000432,,10142_109,10144_109
9057,10144_109,60100000432,60100000432,,10143_109,10144_109
9058,10144_109,60100000432,60100000432,,10144_109,10144_109
9059,10144_109,60100000432,60100000432,,10145_109,10144_109
9060,10144_109,60100000432,60100000432,,10278_109,10144_109
9061,10144_109,70101002028,60058101501,360.0,17292_700,10144_109
9062,10144_109,70101002028,60058101501,360.0,17351_700,10144_109
9063,10144_109,70101002028,60058101502,360.0,17292_700,10144_109
9064,10144_109,70101002028,60058101502,360.0,17351_700,10144_109
9065,10144_109,70101002222,60058101501,360.0,17291_700,10144_109
9066,10144_109,70101002222,60058101501,360.0,17292_700,10144_109
9067,10144_109,70101002222,60058101501,360.0,17342_700,10144_109
9068,10144_109,70101002222,60058101501,360.0,17351_700,10144_109
9069,10144_109,70101002222,60058101502,360.0,17291_700,10144_109
9070,10144_109,70101002222,60058101502,360.0,17292_700,10144_109
9071,10144_109,70101002222,60058101502,360.0,17342_700,10144_109
9072,10144_109,70101002222,60058101502,360.0,17351_700,10144_109
9073,10144_109,70101002278,60058101501,360.0,17456_700,10144_109
9074,10144_109,70101002278,60058101502,360.0,17456_700,10144_109
9075,10144_109,70101002328,60058101501,360.0,17291_700,10144_109
9076,10144_109,70101002328,60058101501,360.0,17292_700,10144_109
9077,10144_109,70101002328,60058101501,360.0,17351_700,10144_109
9078,10144_109,70101002328,60058101501,360.0,17456_700,10144_109
9079,10144_109,70101002328,60058101502,360.0,17291_700,10144_109
9080,10144_109,70101002328,60058101502,360.0,17292_700,10144_109
9081,10144_109,70101002328,60058101502,360.0,17351_700,10144_109
9082,10144_109,70101002328,60058101502,360.0,17456_700,10144_109
9083,10143_109,60007102721,60007102721,180.0,10141_109,10143_109
9084,10143_109,60007102721,60007102721,180.0,10142_109,10143_109
9085,10143_109,60007102721,60007102721,180.0,10143_109,10143_109
9086,10143_109,60007102721,60007102721,180.0,10144_109,10143_109
9087,10143_109,60007102721,60007102721,180.0,10145_109,10143_109
9088,10143_109,60007102721,60007102721,180.0,10276_109,10143_109
9089,10143_109,60007102721,60007102721,180.0,10277_109,10143_109
9090,10143_109,60007102721,60007102721,180.0,10278_109,10143_109
9091,10143_109,60007102721,60007102724,180.0,10141_109,10143_109
9092,10143_109,60007102721,60007102724,180.0,10142_109,10143_109
9093,10143_109,60007102721,60007102724,180.0,10143_109,10143_109
9094,10143_109,60007102721,60007102724,180.0,10144_109,10143_109
9095,10143_109,60007102721,60007102724,180.0,10145_109,10143_109
9096,10143_109,60007102721,60007102724,180.0,10276_109,10143_109
9097,10143_109,60007102721,60007102724,180.0,10277_109,10143_109
9098,10143_109,60007102721,60007102724,180.0,10278_109,10143_109
9099,10143_109,60007102722,60007102721,180.0,10141_109,10143_109
9100,10143_109,60007102722,60007102721,180.0,10145_109,10143_109
9101,10143_109,60007102722,60007102721,180.0,10155_109,10143_109
9102,10143_109,60007102722,60007102721,180.0,10226_109,10143_109
9103,10143_109,60007102722,60007102721,180.0,10227_109,10143_109
9104,10143_109,60007102722,60007102724,180.0,10141_109,10143_109
9105,10143_109,60007102722,60007102724,180.0,10145_109,10143_109
9106,10143_109,60007102722,60007102724,180.0,10155_109,10143_109
9107,10143_109,60007102722,60007102724,180.0,10226_109,10143_109
9108,10143_109,60007102722,60007102724,180.0,10227_109,10143_109
9109,10143_109,60007102723,60007102721,180.0,10155_109,10143_109
9110,10143_109,60007102723,60007102721,60.0,10223_109,10143_109
9111,10143_109,60007102723,60007102721,180.0,10224_109,10143_109
9112,10143_109,60007102723,60007102724,60.0,10155_109,10143_109
9113,10143_109,60007102723,60007102724,60.0,10223_109,10143_109
9114,10143_109,60007102723,60007102724,60.0,10224_109,10143_109
9115,10143_109,60007102724,60007102721,180.0,10141_109,10143_109
9116,10143_109,60007102724,60007102721,180.0,10142_109,10143_109
9117,10143_109,60007102724,60007102721,180.0,10143_109,10143_109
9118,10143_109,60007102724,60007102721,180.0,10144_109,10143_109
9119,10143_109,60007102724,60007102721,180.0,10145_109,10143_109
9120,10143_109,60007102724,60007102721,180.0,10278_109,10143_109
9121,10143_109,60007102724,60007102724,60.0,10141_109,10143_109
9122,10143_109,60007102724,60007102724,60.0,10142_109,10143_109
9123,10143_109,60007102724,60007102724,60.0,10143_109,10143_109
9124,10143_109,60007102724,60007102724,180.0,10144_109,10143_109
9125,10143_109,60007102724,60007102724,60.0,10145_109,10143_109
9126,10143_109,60007102724,60007102724,,10278_109,10143_109
9127,10143_109,60058102521,60058102521,120.0,10143_109,10143_109
9128,10143_109,60058102521,60058102521,120.0,10144_109,10143_109
9129,10143_109,60058102521,60058102522,120.0,10143_109,10143_109
9130,10143_109,60058102521,60058102522,120.0,10144_109,10143_109
9131,10143_109,60058102522,60058102521,120.0,10143_109,10143_109
9132,10143_109,60058102522,60058102521,120.0,10144_109,10143_109
9133,10143_109,60058102522,60058102522,120.0,10143_109,10143_109
9134,10143_109,60058102522,60058102522,120.0,10144_109,10143_109
9135,10143_109,60058102523,60058102521,120.0,10142_109,10143_109
9136,10143_109,60058102523,60058102521,120.0,10144_109,10143_109
9137,10143_109,60058102523,60058102521,120.0,10145_109,10143_109
9138,10143_109,60058102523,60058102521,120.0,10278_109,10143_109
9139,10143_109,60058102523,60058102522,120.0,10142_109,10143_109
9140,10143_109,60058102523,60058102522,120.0,10144_109,10143_109
9141,10143_109,60058102523,60058102522,120.0,10145_109,10143_109
9142,10143_109,60058102523,60058102522,120.0,10278_109,10143_109
9143,10143_109,60058102524,60058102521,120.0,10144_109,10143_109
9144,10143_109,60058102524,60058102521,120.0,10145_109,10143_109
9145,10143_109,60058102524,60058102522,120.0,10144_109,10143_109
9146,10143_109,60058102524,60058102522,120.0,10145_109,10143_109
9147,10143_109,60100001755,60100000431,180.0,10148_109,10143_109
9148,10143_109,60100001755,60100000431,240.0,10157_109,10143_109
9149,10143_109,60100001755,60100000431,240.0,10158_109,10143_109
9150,10143_109,60100001755,60100000431,240.0,10162_109,10143_109
9151,10143_109,60100001755,60100000431,240.0,10163_109,10143_109
9152,10143_109,60100001755,60100000431,240.0,10170_109,10143_109
9153,10143_109,60100001755,60100000432,180.0,10148_109,10143_109
9154,10143_109,60100001755,60100000432,240.0,10157_109,10143_109
9155,10143_109,60100001755,60100000432,240.0,10158_109,10143_109
9156,10143_109,60100001755,60100000432,240.0,10162_109,10143_109
9157,10143_109,60100001755,60100000432,180.0,10163_109,10143_109
9158,10143_109,60100001755,60100000432,240.0,10170_109,10143_109
9159,10143_109,60100001756,60100000431,180.0,10148_109,10143_109
9160,10143_109,60100001756,60100000431,240.0,10157_109,10143_109
9161,10143_109,60100001756,60100000431,240.0,10158_109,10143_109
9162,10143_109,60100001756,60100000431,240.0,10162_109,10143_109
