station_name,station_id,line_name,latitude,longitude,district_name,station_link
Haselhorst,705,U7,52.53888888888889,13.232777777777779,Haselhorst,https://de.wikipedia.org/wiki/U-Bahnhof_Haselhorst
Paulsternstraße,706,U7,52.53805555555556,13.247777777777777,Haselhorst,https://de.wikipedia.org/wiki/U-Bahnhof_Paulsternstra%C3%9Fe
Rohrdamm,707,U7,52.53722222222222,13.2625,Siemensstadt,https://de.wikipedia.org/wiki/U-Bahnhof_Rohrdamm
Siemensdamm,708,U7,52.53666666666667,13.275555555555556,Siemensstadt,https://de.wikipedia.org/wiki/U-Bahnhof_Siemensdamm
Halemweg,709,U7,52.53666666666667,13.286388888888888,Charlottenburg-Nord,https://de.wikipedia.org/wiki/U-Bahnhof_Halemweg
Jakob-Kaiser-Platz,710,U7,52.53666666666667,13.293333333333333,Charlottenburg-Nord,https://de.wikipedia.org/wiki/U-Bahnhof_Jakob-Kaiser-Platz
Jungfernheide,711,U7,52.530833333333334,13.300833333333333,Charlottenburg,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Jungfernheide
Mierendorffplatz,712,U7,52.526666666666664,13.305,Charlottenburg,https://de.wikipedia.org/wiki/U-Bahnhof_Mierendorffplatz
Richard-Wagner-Platz,713,U7,52.51583333333333,13.3075,Charlottenburg,https://de.wikipedia.org/wiki/U-Bahnhof_Richard-Wagner-Platz
Wilmersdorfer Straße,715,U7,52.50666666666667,13.306666666666667,Charlottenburg,https://de.wikipedia.org/wiki/U-Bahnhof_Wilmersdorfer_Stra%C3%9Fe
Adenauerplatz,716,U7,52.499722222222225,13.307222222222222,Charlottenburg,https://de.wikipedia.org/wiki/U-Bahnhof_Adenauerplatz
Konstanzer Straße,717,U7,52.493611111111115,13.31,Wilmersdorf,https://de.wikipedia.org/wiki/U-Bahnhof_Konstanzer_Stra%C3%9Fe
Blissestraße,719,U7,52.486666666666665,13.321944444444444,Wilmersdorf,https://de.wikipedia.org/wiki/U-Bahnhof_Blissestra%C3%9Fe
Berliner Straße,720,U7,52.48722222222222,13.330833333333333,Wilmersdorf,https://de.wikipedia.org/wiki/U-Bahnhof_Berliner_Stra%C3%9Fe
Berliner Straße,913,U9,52.48722222222222,13.330833333333333,Wilmersdorf,https://de.wikipedia.org/wiki/U-Bahnhof_Berliner_Stra%C3%9Fe
Eisenacher Straße,722,U7,52.489444444444445,13.350277777777778,Schöneberg,https://de.wikipedia.org/wiki/U-Bahnhof_Eisenacher_Stra%C3%9Fe
Kleistpark,723,U7,52.49055555555555,13.360277777777778,Schöneberg,https://de.wikipedia.org/wiki/U-Bahnhof_Kleistpark
Yorckstraße,724,U7,52.49305555555556,13.370833333333334,Schöneberg,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Yorckstra%C3%9Fe
Gneisenaustraße,727,U7,52.49138888888889,13.39611111111111,Kreuzberg,https://de.wikipedia.org/wiki/U-Bahnhof_Gneisenaustra%C3%9Fe
Südstern,728,U7,52.489444444444445,13.407777777777778,Kreuzberg,https://de.wikipedia.org/wiki/U-Bahnhof_S%C3%BCdstern
Hermannplatz,729,U7,52.48722222222222,13.424722222222222,Neukölln,https://de.wikipedia.org/wiki/U-Bahnhof_Hermannplatz
Hermannplatz,822,U8,52.48722222222222,13.424722222222222,Neukölln,https://de.wikipedia.org/wiki/U-Bahnhof_Hermannplatz
Rathaus Neukölln,730,U7,52.481944444444444,13.433055555555555,Neukölln,https://de.wikipedia.org/wiki/U-Bahnhof_Rathaus_Neuk%C3%B6lln
Karl-Marx-Straße,731,U7,52.47611111111111,13.439166666666667,Neukölln,https://de.wikipedia.org/wiki/U-Bahnhof_Karl-Marx-Stra%C3%9Fe
Neukölln,732,U7,52.46944444444444,13.442222222222222,Neukölln,https://de.wikipedia.org/wiki/Bahnhof_Berlin-Neuk%C3%B6lln
Grenzallee,733,U7,52.46333333333333,13.443888888888889,Britz,https://de.wikipedia.org/wiki/U-Bahnhof_Grenzallee
Blaschkoallee,734,U7,52.45166666666667,13.449722222222222,Britz,https://de.wikipedia.org/wiki/U-Bahnhof_Blaschkoallee
Parchimer Allee,735,U7,52.444722222222225,13.449722222222222,Britz,https://de.wikipedia.org/wiki/U-Bahnhof_Parchimer_Allee
Britz-Süd,736,U7,52.437777777777775,13.448333333333334,Britz,https://de.wikipedia.org/wiki/U-Bahnhof_Britz-S%C3%BCd
Johannisthaler Chaussee,737,U7,52.42944444444444,13.453055555555556,Gropiusstadt,https://de.wikipedia.org/wiki/U-Bahnhof_Johannisthaler_Chaussee
Lipschitzallee,738,U7,52.42472222222222,13.462777777777777,Gropiusstadt,https://de.wikipedia.org/wiki/U-Bahnhof_Lipschitzallee
Wutzkyallee,739,U7,52.42333333333333,13.474722222222223,Gropiusstadt,https://de.wikipedia.org/wiki/U-Bahnhof_Wutzkyallee
Zwickauer Damm,740,U7,52.42333333333333,13.483888888888888,Gropiusstadt,https://de.wikipedia.org/wiki/U-Bahnhof_Zwickauer_Damm
Rudow,741,U7,52.416111111111114,13.495277777777778,Rudow,https://de.wikipedia.org/wiki/U-Bahnhof_Rudow
Wittenau,801,U8,52.59583333333333,13.336666666666666,Wittenau,https://de.wikipedia.org/wiki/Bahnhof_Berlin-Wittenau
Rathaus Reinickendorf,802,U8,52.58833333333333,13.325833333333334,Wittenau,https://de.wikipedia.org/wiki/U-Bahnhof_Rathaus_Reinickendorf
